Airline,Departing_Port,Arriving_Port,Flight_Scheduled,Flights_Flown,Year,Month_Num
Jetstar,Townsville,Brisbane,41,41,2019,11
Jetstar,Townsville,Sydney,22,22,2019,11
Qantas,Adelaide,Alice Springs,30,30,2019,11
Qantas,Adelaide,Brisbane,107,107,2019,11
Qantas,Adelaide,Canberra,42,41,2019,11
Qantas,Adelaide,Melbourne,290,289,2019,11
Qantas,Adelaide,Perth,119,119,2019,11
Qantas,Adelaide,Sydney,233,231,2019,11
Qantas,Alice Springs,Adelaide,30,30,2019,11
Qantas,Brisbane,Adelaide,107,107,2019,11
Qantas,Brisbane,Cairns,30,30,2019,11
Qantas,Brisbane,Canberra,2,2,2019,11
Qantas,Brisbane,Darwin,30,30,2019,11
Qantas,Brisbane,Melbourne,422,415,2019,11
Qantas,Brisbane,Perth,145,145,2019,11
Qantas,Brisbane,Sydney,615,589,2019,11
Qantas,Brisbane,Townsville,37,37,2019,11
Qantas,Broome,Perth,7,7,2019,11
Qantas,Cairns,Brisbane,30,30,2019,11
Qantas,Cairns,Melbourne,35,35,2019,11
Qantas,Cairns,Sydney,60,60,2019,11
Qantas,Canberra,Adelaide,42,42,2019,11
Qantas,Canberra,Brisbane,1,1,2019,11
Qantas,Canberra,Melbourne,239,232,2019,11
Qantas,Darwin,Brisbane,31,31,2019,11
Qantas,Darwin,Melbourne,30,30,2019,11
Qantas,Darwin,Perth,30,30,2019,11
Qantas,Darwin,Sydney,36,36,2019,11
Qantas,Gold Coast,Melbourne,40,40,2019,11
Qantas,Gold Coast,Sydney,60,58,2019,11
Qantas,Hamilton Island,Sydney,9,9,2019,11
Qantas,Hobart,Melbourne,115,115,2019,11
Qantas,Kalgoorlie,Perth,13,13,2019,11
Qantas,Karratha,Perth,73,69,2019,11
Qantas,Melbourne,Adelaide,290,288,2019,11
Qantas,Melbourne,Brisbane,419,409,2019,11
Qantas,Melbourne,Cairns,35,35,2019,11
Qantas,Melbourne,Canberra,241,235,2019,11
Qantas,Melbourne,Darwin,30,30,2019,11
Qantas,Melbourne,Gold Coast,40,40,2019,11
Qantas,Melbourne,Hobart,115,115,2019,11
Qantas,Melbourne,Perth,195,193,2019,11
Qantas,Melbourne,Sydney,1057,974,2019,11
Qantas,Newman,Perth,45,43,2019,11
Qantas,Perth,Adelaide,118,118,2019,11
Qantas,Perth,Brisbane,146,146,2019,11
Qantas,Perth,Broome,7,7,2019,11
Qantas,Perth,Darwin,30,30,2019,11
Qantas,Perth,Kalgoorlie,13,13,2019,11
Qantas,Perth,Karratha,73,70,2019,11
Qantas,Perth,Melbourne,198,197,2019,11
Qantas,Perth,Newman,45,44,2019,11
Qantas,Perth,Port Hedland,36,33,2019,11
Qantas,Perth,Sydney,204,199,2019,11
Qantas,Port Hedland,Perth,36,33,2019,11
Qantas,Sydney,Adelaide,233,231,2019,11
Qantas,Sydney,Brisbane,616,596,2019,11
Qantas,Sydney,Cairns,60,60,2019,11
Qantas,Sydney,Darwin,37,37,2019,11
Qantas,Sydney,Gold Coast,62,60,2019,11
Qantas,Sydney,Hamilton Island,9,9,2019,11
Qantas,Sydney,Melbourne,1052,965,2019,11
Qantas,Sydney,Perth,205,202,2019,11
Qantas,Townsville,Brisbane,37,37,2019,11
QantasLink,Adelaide,Canberra,5,5,2019,11
QantasLink,Adelaide,Port Lincoln,98,98,2019,11
QantasLink,Albury,Sydney,107,104,2019,11
QantasLink,Alice Springs,Darwin,49,47,2019,11
QantasLink,Armidale,Sydney,119,114,2019,11
QantasLink,Brisbane,Bundaberg,120,120,2019,11
QantasLink,Brisbane,Cairns,123,122,2019,11
QantasLink,Brisbane,Canberra,147,147,2019,11
QantasLink,Brisbane,Emerald,123,123,2019,11
QantasLink,Brisbane,Gladstone,137,137,2019,11
QantasLink,Brisbane,Hamilton Island,30,30,2019,11
QantasLink,Brisbane,Mackay,139,138,2019,11
QantasLink,Brisbane,Mount Isa,55,55,2019,11
QantasLink,Brisbane,Newcastle,89,87,2019,11
QantasLink,Brisbane,Rockhampton,175,173,2019,11
QantasLink,Brisbane,Sydney,9,9,2019,11
QantasLink,Brisbane,Townsville,122,121,2019,11
QantasLink,Broome,Perth,78,76,2019,11
QantasLink,Bundaberg,Brisbane,120,120,2019,11
QantasLink,Cairns,Brisbane,122,120,2019,11
QantasLink,Cairns,Townsville,131,131,2019,11
QantasLink,Canberra,Adelaide,5,5,2019,11
QantasLink,Canberra,Brisbane,147,145,2019,11
QantasLink,Canberra,Melbourne,43,43,2019,11
QantasLink,Canberra,Sydney,480,467,2019,11
QantasLink,Coffs Harbour,Sydney,146,128,2019,11
QantasLink,Darwin,Alice Springs,49,48,2019,11
QantasLink,Dubbo,Sydney,121,119,2019,11
QantasLink,Emerald,Brisbane,123,122,2019,11
QantasLink,Gladstone,Brisbane,137,137,2019,11
QantasLink,Gold Coast,Sydney,70,69,2019,11
QantasLink,Hamilton Island,Brisbane,30,30,2019,11
QantasLink,Hamilton Island,Sydney,21,20,2019,11
QantasLink,Hobart,Sydney,79,78,2019,11
QantasLink,Kalgoorlie,Perth,60,60,2019,11
QantasLink,Karratha,Perth,107,104,2019,11
QantasLink,Launceston,Melbourne,115,110,2019,11
QantasLink,Mackay,Brisbane,136,135,2019,11
QantasLink,Melbourne,Canberra,43,42,2019,11
QantasLink,Melbourne,Launceston,115,110,2019,11
QantasLink,Melbourne,Mildura,94,88,2019,11
QantasLink,Mildura,Melbourne,94,87,2019,11
QantasLink,Mount Isa,Brisbane,55,55,2019,11
QantasLink,Newcastle,Brisbane,90,88,2019,11
QantasLink,Newman,Perth,89,86,2019,11
QantasLink,Perth,Broome,78,78,2019,11
QantasLink,Perth,Kalgoorlie,60,60,2019,11
QantasLink,Perth,Karratha,107,105,2019,11
QantasLink,Perth,Newman,89,88,2019,11
QantasLink,Perth,Port Hedland,103,102,2019,11
QantasLink,Port Hedland,Perth,104,100,2019,11
QantasLink,Port Lincoln,Adelaide,98,98,2019,11
QantasLink,Port Macquarie,Sydney,116,103,2019,11
QantasLink,Rockhampton,Brisbane,180,179,2019,11
QantasLink,Sunshine Coast,Sydney,56,56,2019,11
QantasLink,Sydney,Albury,107,104,2019,11
QantasLink,Sydney,Armidale,115,114,2019,11
QantasLink,Sydney,Brisbane,9,9,2019,11
QantasLink,Sydney,Canberra,478,469,2019,11
QantasLink,Sydney,Coffs Harbour,142,127,2019,11
QantasLink,Sydney,Dubbo,121,119,2019,11
QantasLink,Sydney,Gold Coast,69,68,2019,11
QantasLink,Sydney,Hamilton Island,21,20,2019,11
QantasLink,Sydney,Hobart,80,79,2019,11
QantasLink,Sydney,Port Macquarie,118,104,2019,11
QantasLink,Sydney,Sunshine Coast,55,55,2019,11
QantasLink,Sydney,Tamworth,149,148,2019,11
QantasLink,Sydney,Wagga Wagga,102,102,2019,11
QantasLink,Tamworth,Sydney,142,140,2019,11
QantasLink,Townsville,Brisbane,123,121,2019,11
QantasLink,Townsville,Cairns,133,131,2019,11
QantasLink,Wagga Wagga,Sydney,103,103,2019,11
Regional Express,Adelaide,Port Lincoln,211,211,2019,11
Regional Express,Albury,Sydney,103,103,2019,11
Regional Express,Armidale,Sydney,74,71,2019,11
Regional Express,Ballina,Sydney,25,25,2019,11
Regional Express,Cairns,Townsville,13,13,2019,11
Regional Express,Dubbo,Sydney,126,125,2019,11
Regional Express,Melbourne,Mildura,84,84,2019,11
Regional Express,Mildura,Melbourne,84,84,2019,11
Regional Express,Port Lincoln,Adelaide,210,209,2019,11
Regional Express,Sydney,Albury,104,104,2019,11
Regional Express,Sydney,Armidale,71,68,2019,11
Regional Express,Sydney,Ballina,24,24,2019,11
Regional Express,Sydney,Dubbo,129,128,2019,11
Regional Express,Sydney,Wagga Wagga,131,131,2019,11
Regional Express,Townsville,Cairns,14,14,2019,11
Regional Express,Wagga Wagga,Sydney,132,132,2019,11
Tigerair Australia,Adelaide,Brisbane,27,27,2019,11
Tigerair Australia,Adelaide,Melbourne,72,71,2019,11
Tigerair Australia,Adelaide,Sydney,29,29,2019,11
Tigerair Australia,Brisbane,Adelaide,27,27,2019,11
Tigerair Australia,Brisbane,Cairns,30,30,2019,11
Tigerair Australia,Brisbane,Canberra,27,27,2019,11
Tigerair Australia,Brisbane,Darwin,13,13,2019,11
Tigerair Australia,Brisbane,Melbourne,114,112,2019,11
Tigerair Australia,Brisbane,Sydney,129,126,2019,11
Tigerair Australia,Cairns,Brisbane,30,30,2019,11
Tigerair Australia,Cairns,Melbourne,39,39,2019,11
Tigerair Australia,Cairns,Sydney,30,30,2019,11
Tigerair Australia,Canberra,Brisbane,27,27,2019,11
Tigerair Australia,Canberra,Melbourne,41,40,2019,11
Tigerair Australia,Coffs Harbour,Sydney,20,17,2019,11
Tigerair Australia,Darwin,Brisbane,13,13,2019,11
Tigerair Australia,Gold Coast,Melbourne,81,80,2019,11
Tigerair Australia,Gold Coast,Sydney,85,84,2019,11
Tigerair Australia,Hobart,Melbourne,44,43,2019,11
Tigerair Australia,Melbourne,Adelaide,72,71,2019,11
Tigerair Australia,Melbourne,Brisbane,114,112,2019,11
Tigerair Australia,Melbourne,Cairns,39,39,2019,11
Tigerair Australia,Melbourne,Canberra,41,40,2019,11
Tigerair Australia,Melbourne,Gold Coast,81,80,2019,11
Tigerair Australia,Melbourne,Hobart,44,44,2019,11
Tigerair Australia,Melbourne,Perth,55,54,2019,11
Tigerair Australia,Melbourne,Sydney,238,225,2019,11
Tigerair Australia,Perth,Melbourne,56,55,2019,11
Tigerair Australia,Perth,Sydney,25,24,2019,11
Tigerair Australia,Proserpine,Sydney,17,17,2019,11
Tigerair Australia,Sydney,Adelaide,29,29,2019,11
Tigerair Australia,Sydney,Brisbane,129,126,2019,11
Tigerair Australia,Sydney,Cairns,30,30,2019,11
Tigerair Australia,Sydney,Coffs Harbour,20,17,2019,11
Tigerair Australia,Sydney,Gold Coast,85,84,2019,11
Tigerair Australia,Sydney,Melbourne,238,226,2019,11
Tigerair Australia,Sydney,Perth,25,25,2019,11
Tigerair Australia,Sydney,Proserpine,17,17,2019,11
Virgin Australia,Adelaide,Brisbane,109,109,2019,11
Virgin Australia,Adelaide,Canberra,25,25,2019,11
Virgin Australia,Adelaide,Gold Coast,28,28,2019,11
Virgin Australia,Adelaide,Melbourne,255,253,2019,11
Virgin Australia,Adelaide,Perth,43,43,2019,11
Virgin Australia,Adelaide,Sydney,164,162,2019,11
Virgin Australia,Albury,Sydney,54,54,2019,11
Virgin Australia,Ayers Rock,Sydney,30,30,2019,11
Virgin Australia,Ballina,Sydney,36,35,2019,11
Virgin Australia,Brisbane,Adelaide,109,108,2019,11
Virgin Australia,Brisbane,Bundaberg,30,30,2019,11
Virgin Australia,Brisbane,Cairns,128,128,2019,11
Virgin Australia,Brisbane,Canberra,89,89,2019,11
Virgin Australia,Brisbane,Darwin,30,30,2019,11
Virgin Australia,Brisbane,Emerald,46,46,2019,11
Virgin Australia,Brisbane,Gladstone,72,72,2019,11
Virgin Australia,Brisbane,Hamilton Island,30,30,2019,11
Virgin Australia,Brisbane,Hobart,40,40,2019,11
Virgin Australia,Brisbane,Mackay,134,134,2019,11
Virgin Australia,Brisbane,Melbourne,375,362,2019,11
Virgin Australia,Brisbane,Mount Isa,16,16,2019,11
Virgin Australia,Brisbane,Newcastle,83,82,2019,11
Virgin Australia,Brisbane,Perth,106,106,2019,11
Virgin Australia,Brisbane,Proserpine,42,42,2019,11
Virgin Australia,Brisbane,Rockhampton,131,131,2019,11
Virgin Australia,Brisbane,Sydney,513,490,2019,11
Virgin Australia,Brisbane,Townsville,141,141,2019,11
Virgin Australia,Broome,Perth,7,7,2019,11
Virgin Australia,Bundaberg,Brisbane,30,30,2019,11
Virgin Australia,Cairns,Brisbane,128,128,2019,11
Virgin Australia,Cairns,Melbourne,30,30,2019,11
Virgin Australia,Cairns,Sydney,85,85,2019,11
Virgin Australia,Canberra,Adelaide,25,25,2019,11
Virgin Australia,Canberra,Brisbane,91,91,2019,11
Virgin Australia,Canberra,Melbourne,161,153,2019,11
Virgin Australia,Canberra,Sydney,247,236,2019,11
Virgin Australia,Coffs Harbour,Sydney,30,30,2019,11
Virgin Australia,Darwin,Brisbane,30,30,2019,11
Virgin Australia,Darwin,Melbourne,30,30,2019,11
Virgin Australia,Darwin,Perth,21,21,2019,11
Virgin Australia,Darwin,Sydney,28,28,2019,11
Virgin Australia,Emerald,Brisbane,46,46,2019,11
Virgin Australia,Gladstone,Brisbane,72,72,2019,11
Virgin Australia,Gold Coast,Adelaide,28,28,2019,11
Virgin Australia,Gold Coast,Melbourne,192,192,2019,11
Virgin Australia,Gold Coast,Sydney,258,254,2019,11
Virgin Australia,Hamilton Island,Brisbane,30,30,2019,11
Virgin Australia,Hamilton Island,Sydney,30,30,2019,11
Virgin Australia,Hobart,Brisbane,39,39,2019,11
Virgin Australia,Hobart,Melbourne,140,140,2019,11
Virgin Australia,Hobart,Sydney,69,69,2019,11
Virgin Australia,Kalgoorlie,Perth,15,15,2019,11
Virgin Australia,Karratha,Perth,1,1,2019,11
Virgin Australia,Launceston,Melbourne,95,95,2019,11
Virgin Australia,Launceston,Sydney,30,30,2019,11
Virgin Australia,Mackay,Brisbane,134,134,2019,11
Virgin Australia,Melbourne,Adelaide,255,253,2019,11
Virgin Australia,Melbourne,Brisbane,375,364,2019,11
Virgin Australia,Melbourne,Cairns,30,30,2019,11
Virgin Australia,Melbourne,Canberra,162,152,2019,11
Virgin Australia,Melbourne,Darwin,30,30,2019,11
Virgin Australia,Melbourne,Gold Coast,192,192,2019,11
Virgin Australia,Melbourne,Hobart,139,139,2019,11
Virgin Australia,Melbourne,Launceston,95,95,2019,11
Virgin Australia,Melbourne,Mildura,30,30,2019,11
Virgin Australia,Melbourne,Newcastle,39,39,2019,11
Virgin Australia,Melbourne,Perth,146,146,2019,11
Virgin Australia,Melbourne,Sunshine Coast,70,70,2019,11
Virgin Australia,Melbourne,Sydney,752,706,2019,11
Virgin Australia,Mildura,Melbourne,30,30,2019,11
Virgin Australia,Mount Isa,Brisbane,13,13,2019,11
Virgin Australia,Newcastle,Brisbane,84,83,2019,11
Virgin Australia,Newcastle,Melbourne,39,39,2019,11
Virgin Australia,Newman,Perth,12,12,2019,11
Virgin Australia,Perth,Adelaide,42,42,2019,11
Virgin Australia,Perth,Brisbane,104,104,2019,11
Virgin Australia,Perth,Broome,7,7,2019,11
Virgin Australia,Perth,Darwin,21,21,2019,11
Virgin Australia,Perth,Kalgoorlie,15,15,2019,11
Virgin Australia,Perth,Karratha,1,1,2019,11
Virgin Australia,Perth,Melbourne,148,148,2019,11
Virgin Australia,Perth,Newman,12,12,2019,11
Virgin Australia,Perth,Port Hedland,12,12,2019,11
Virgin Australia,Perth,Sydney,116,116,2019,11
Virgin Australia,Port Hedland,Perth,12,12,2019,11
Virgin Australia,Port Macquarie,Sydney,54,47,2019,11
Virgin Australia,Proserpine,Brisbane,42,42,2019,11
Virgin Australia,Rockhampton,Brisbane,132,132,2019,11
Virgin Australia,Sunshine Coast,Melbourne,70,70,2019,11
Virgin Australia,Sunshine Coast,Sydney,52,50,2019,11
Virgin Australia,Sydney,Adelaide,164,162,2019,11
Virgin Australia,Sydney,Albury,54,54,2019,11
Virgin Australia,Sydney,Ayers Rock,30,30,2019,11
Virgin Australia,Sydney,Ballina,36,35,2019,11
Virgin Australia,Sydney,Brisbane,512,484,2019,11
Virgin Australia,Sydney,Cairns,84,84,2019,11
Virgin Australia,Sydney,Canberra,247,239,2019,11
Virgin Australia,Sydney,Coffs Harbour,30,30,2019,11
Virgin Australia,Sydney,Darwin,28,28,2019,11
Virgin Australia,Sydney,Gold Coast,258,255,2019,11
Virgin Australia,Sydney,Hamilton Island,29,29,2019,11
Virgin Australia,Sydney,Hobart,69,69,2019,11
Virgin Australia,Sydney,Launceston,30,30,2019,11
Virgin Australia,Sydney,Melbourne,752,707,2019,11
Virgin Australia,Sydney,Perth,115,115,2019,11
Virgin Australia,Sydney,Port Macquarie,54,47,2019,11
Virgin Australia,Sydney,Sunshine Coast,52,50,2019,11
Virgin Australia,Sydney,Tamworth,47,47,2019,11
Virgin Australia,Sydney,Townsville,28,28,2019,11
Virgin Australia,Tamworth,Sydney,48,48,2019,11
Virgin Australia,Townsville,Brisbane,142,142,2019,11
Virgin Australia,Townsville,Sydney,28,28,2019,11
Virgin Australia Regional Airlines,Adelaide,Alice Springs,21,21,2019,11
Virgin Australia Regional Airlines,Adelaide,Melbourne,12,12,2019,11
Virgin Australia Regional Airlines,Adelaide,Perth,26,26,2019,11
Virgin Australia Regional Airlines,Alice Springs,Adelaide,21,21,2019,11
Virgin Australia Regional Airlines,Alice Springs,Darwin,21,21,2019,11
Virgin Australia Regional Airlines,Broome,Perth,47,47,2019,11
Virgin Australia Regional Airlines,Darwin,Alice Springs,21,21,2019,11
Virgin Australia Regional Airlines,Darwin,Perth,9,9,2019,11
Virgin Australia Regional Airlines,Kalgoorlie,Perth,56,54,2019,11
Virgin Australia Regional Airlines,Karratha,Perth,67,66,2019,11
Virgin Australia Regional Airlines,Melbourne,Adelaide,12,12,2019,11
Virgin Australia Regional Airlines,Newman,Perth,25,24,2019,11
Virgin Australia Regional Airlines,Perth,Adelaide,27,27,2019,11
Virgin Australia Regional Airlines,Perth,Broome,47,47,2019,11
Virgin Australia Regional Airlines,Perth,Darwin,9,9,2019,11
Virgin Australia Regional Airlines,Perth,Kalgoorlie,57,56,2019,11
Virgin Australia Regional Airlines,Perth,Karratha,67,66,2019,11
Virgin Australia Regional Airlines,Perth,Newman,25,25,2019,11
Virgin Australia Regional Airlines,Perth,Port Hedland,41,40,2019,11
Virgin Australia Regional Airlines,Port Hedland,Perth,41,40,2019,11
All Airlines,Adelaide,Alice Springs,51,51,2019,11
All Airlines,Adelaide,Brisbane,265,265,2019,11
All Airlines,Adelaide,Canberra,72,71,2019,11
All Airlines,Adelaide,Gold Coast,54,54,2019,11
All Airlines,Adelaide,Melbourne,732,719,2019,11
All Airlines,Adelaide,Perth,210,210,2019,11
All Airlines,Adelaide,Port Lincoln,309,309,2019,11
All Airlines,Adelaide,Sydney,545,535,2019,11
All Airlines,Albury,Sydney,264,261,2019,11
All Airlines,Alice Springs,Adelaide,51,51,2019,11
All Airlines,Alice Springs,Darwin,70,68,2019,11
All Airlines,Armidale,Sydney,193,185,2019,11
All Airlines,Ayers Rock,Sydney,55,55,2019,11
All Airlines,Ballina,Sydney,129,128,2019,11
All Airlines,Brisbane,Adelaide,265,264,2019,11
All Airlines,Brisbane,Bundaberg,150,150,2019,11
All Airlines,Brisbane,Cairns,397,395,2019,11
All Airlines,Brisbane,Canberra,265,265,2019,11
All Airlines,Brisbane,Darwin,91,91,2019,11
All Airlines,Brisbane,Emerald,169,169,2019,11
All Airlines,Brisbane,Gladstone,209,209,2019,11
All Airlines,Brisbane,Hamilton Island,60,60,2019,11
All Airlines,Brisbane,Hobart,70,70,2019,11
All Airlines,Brisbane,Mackay,303,302,2019,11
All Airlines,Brisbane,Melbourne,1031,1006,2019,11
All Airlines,Brisbane,Mount Isa,71,71,2019,11
All Airlines,Brisbane,Newcastle,254,249,2019,11
All Airlines,Brisbane,Perth,251,251,2019,11
All Airlines,Brisbane,Proserpine,72,72,2019,11
All Airlines,Brisbane,Rockhampton,306,304,2019,11
All Airlines,Brisbane,Sydney,1424,1361,2019,11
All Airlines,Brisbane,Townsville,341,340,2019,11
All Airlines,Broome,Perth,139,137,2019,11
All Airlines,Bundaberg,Brisbane,150,150,2019,11
All Airlines,Cairns,Brisbane,396,394,2019,11
All Airlines,Cairns,Melbourne,190,189,2019,11
All Airlines,Cairns,Sydney,253,250,2019,11
All Airlines,Cairns,Townsville,144,144,2019,11
All Airlines,Canberra,Adelaide,72,72,2019,11
All Airlines,Canberra,Brisbane,266,264,2019,11
All Airlines,Canberra,Melbourne,484,468,2019,11
All Airlines,Canberra,Sydney,727,703,2019,11
All Airlines,Coffs Harbour,Sydney,196,175,2019,11
All Airlines,Darwin,Alice Springs,70,69,2019,11
All Airlines,Darwin,Brisbane,92,92,2019,11
All Airlines,Darwin,Melbourne,77,77,2019,11
All Airlines,Darwin,Perth,60,60,2019,11
All Airlines,Darwin,Sydney,79,79,2019,11
All Airlines,Dubbo,Sydney,247,244,2019,11
All Airlines,Emerald,Brisbane,169,168,2019,11
All Airlines,Gladstone,Brisbane,209,209,2019,11
All Airlines,Gold Coast,Adelaide,54,54,2019,11
All Airlines,Gold Coast,Melbourne,474,471,2019,11
All Airlines,Gold Coast,Sydney,740,723,2019,11
All Airlines,Hamilton Island,Brisbane,60,60,2019,11
All Airlines,Hamilton Island,Sydney,79,78,2019,11
All Airlines,Hobart,Brisbane,69,69,2019,11
All Airlines,Hobart,Melbourne,472,468,2019,11
All Airlines,Hobart,Sydney,248,245,2019,11
All Airlines,Kalgoorlie,Perth,144,142,2019,11
All Airlines,Karratha,Perth,248,240,2019,11
All Airlines,Launceston,Melbourne,342,336,2019,11
All Airlines,Launceston,Sydney,78,77,2019,11
All Airlines,Mackay,Brisbane,300,299,2019,11
All Airlines,Melbourne,Adelaide,733,720,2019,11
All Airlines,Melbourne,Brisbane,1028,1003,2019,11
All Airlines,Melbourne,Cairns,190,189,2019,11
All Airlines,Melbourne,Canberra,487,469,2019,11
All Airlines,Melbourne,Darwin,77,77,2019,11
All Airlines,Melbourne,Gold Coast,473,472,2019,11
All Airlines,Melbourne,Hobart,471,469,2019,11
All Airlines,Melbourne,Launceston,342,336,2019,11
All Airlines,Melbourne,Mildura,208,202,2019,11
All Airlines,Melbourne,Newcastle,127,127,2019,11
All Airlines,Melbourne,Perth,448,442,2019,11
All Airlines,Melbourne,Sunshine Coast,151,149,2019,11
All Airlines,Melbourne,Sydney,2429,2262,2019,11
All Airlines,Mildura,Melbourne,208,201,2019,11
All Airlines,Mount Isa,Brisbane,68,68,2019,11
All Airlines,Newcastle,Brisbane,256,251,2019,11
All Airlines,Newcastle,Melbourne,127,126,2019,11
All Airlines,Newman,Perth,171,165,2019,11
All Airlines,Perth,Adelaide,209,208,2019,11
All Airlines,Perth,Brisbane,250,250,2019,11
All Airlines,Perth,Broome,139,139,2019,11
All Airlines,Perth,Darwin,60,60,2019,11
All Airlines,Perth,Kalgoorlie,145,144,2019,11
All Airlines,Perth,Karratha,248,242,2019,11
All Airlines,Perth,Melbourne,454,448,2019,11
All Airlines,Perth,Newman,171,169,2019,11
All Airlines,Perth,Port Hedland,192,187,2019,11
All Airlines,Perth,Sydney,371,364,2019,11
All Airlines,Port Hedland,Perth,193,185,2019,11
All Airlines,Port Lincoln,Adelaide,308,307,2019,11
All Airlines,Port Macquarie,Sydney,170,150,2019,11
All Airlines,Proserpine,Brisbane,72,72,2019,11
All Airlines,Proserpine,Sydney,32,30,2019,11
All Airlines,Rockhampton,Brisbane,312,311,2019,11
All Airlines,Sunshine Coast,Melbourne,152,150,2019,11
All Airlines,Sunshine Coast,Sydney,214,209,2019,11
All Airlines,Sydney,Adelaide,543,535,2019,11
All Airlines,Sydney,Albury,265,262,2019,11
All Airlines,Sydney,Armidale,186,182,2019,11
All Airlines,Sydney,Ayers Rock,55,55,2019,11
All Airlines,Sydney,Ballina,128,127,2019,11
All Airlines,Sydney,Brisbane,1423,1361,2019,11
All Airlines,Sydney,Cairns,251,249,2019,11
All Airlines,Sydney,Canberra,725,708,2019,11
All Airlines,Sydney,Coffs Harbour,192,174,2019,11
All Airlines,Sydney,Darwin,80,80,2019,11
All Airlines,Sydney,Dubbo,250,247,2019,11
All Airlines,Sydney,Gold Coast,740,725,2019,11
All Airlines,Sydney,Hamilton Island,78,77,2019,11
All Airlines,Sydney,Hobart,249,247,2019,11
All Airlines,Sydney,Launceston,77,77,2019,11
All Airlines,Sydney,Melbourne,2425,2253,2019,11
All Airlines,Sydney,Perth,371,368,2019,11
All Airlines,Sydney,Port Macquarie,172,151,2019,11
All Airlines,Sydney,Proserpine,30,30,2019,11
All Airlines,Sydney,Sunshine Coast,213,209,2019,11
All Airlines,Sydney,Tamworth,196,195,2019,11
All Airlines,Sydney,Townsville,50,50,2019,11
All Airlines,Sydney,Wagga Wagga,233,233,2019,11
All Airlines,Tamworth,Sydney,190,188,2019,11
All Airlines,Townsville,Brisbane,343,341,2019,11
All Airlines,Townsville,Cairns,147,145,2019,11
All Airlines,Townsville,Sydney,50,50,2019,11
All Airlines,Wagga Wagga,Sydney,235,235,2019,11
Jetstar,Adelaide,Brisbane,27,23,2019,12
Jetstar,Adelaide,Gold Coast,30,29,2019,12
Jetstar,Adelaide,Melbourne,111,100,2019,12
Jetstar,Adelaide,Perth,22,22,2019,12
